customer_id,company_name,industry,company_size,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,created_at,plan_id,status,billing_cycle,mrr_usd,discount_pct,cancellation_reason,start_date,end_date,plan_name,plan_tier,monthly_price_usd,total_events,unique_days_active,avg_session_dur_sec,unique_features,engagement_score,total_tickets,escalated_count,avg_satisfaction,lifetime_value,is_churned
657,Flow Studio,Legal,medium,Singapore,2025-08-02 00:00:00+00:00,event,False,2025-09-17 19:01:29+00:00,Missing features,7.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,annual,8.5,15.0,Switched competitor,2025-08-02 00:00:00+00:00,2025-10-21 00:00:00+00:00,Starter,starter,12.0,21,15,1681.8,11,19.61,4.0,1.0,2.5,525.86,1
658,ZenSystems,Insurance,medium,Germany,2024-03-09 00:00:00+00:00,referral,True,,none,6.0,2026-03-22 03:05:22.902197+00:00,1.0,expired,monthly,0.0,0.0,Switched competitor,2024-03-09 00:00:00+00:00,2024-09-18 00:00:00+00:00,Free,free,0.0,29,19,1797.909090909091,13,24.59,4.0,0.0,0.0,958.52,0
659,MistLogic,Real Estate,small,India,2023-09-17 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2024-04-05 00:00:00+00:00,,Professional Plus,professional,59.0,26,21,1962.0,14,24.64,3.0,0.0,5.0,483.67,0
660,Nova Ops,Marketing,small,United States,2023-08-07 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2023-08-07 00:00:00+00:00,,Starter,starter,12.0,27,18,1741.3478260869565,11,23.1,6.0,2.0,2.0,1843.8500000000001,0
661,MistSoftware,Healthcare,medium,Germany,2024-10-23 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,7.0,active,monthly,179.1,10.0,none,2025-05-23 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,31,23,1903.8846153846155,13,26.95,2.0,0.0,0.0,754.01,0
662,Flux IO,Technology,small,Australia,2024-08-13 00:00:00+00:00,organic,False,2024-09-25 20:29:33+00:00,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,Company reorganization,2024-08-13 00:00:00+00:00,2024-09-25 00:00:00+00:00,Free,free,0.0,18,15,2402.846153846154,9,20.61,3.0,0.0,2.0,746.55,1
663,Peak Labs,Healthcare,medium,United States,2024-02-14 00:00:00+00:00,organic,False,2024-11-13 05:59:55+00:00,Not enough users,7.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,annual,49.17,0.0,Not using it,2024-02-14 00:00:00+00:00,2024-11-13 00:00:00+00:00,Professional Plus,professional,59.0,31,29,1821.2272727272727,13,28.47,6.0,1.0,3.5,534.34,1
664,FluxStack,Healthcare,enterprise,India,2023-11-27 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,monthly,19.0,0.0,none,2023-11-27 00:00:00+00:00,,Starter Plus,starter,19.0,27,22,1330.952380952381,13,23.14,2.0,0.0,0.0,585.26,0
665,Xenon Dynamics,Technology,large,United States,2023-12-04 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2024-11-24 00:00:00+00:00,,Enterprise,enterprise,99.0,24,21,1807.0555555555557,12,23.12,4.0,0.0,4.0,348.0,0
666,Ion Ventures,Consulting,small,United States,2024-11-15 00:00:00+00:00,event,False,2025-07-07 21:29:06+00:00,Missing features,5.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,monthly,59.0,0.0,Missing features,2025-02-14 00:00:00+00:00,2025-07-07 00:00:00+00:00,Professional Plus,professional,59.0,29,25,1773.92,12,26.21,1.0,0.0,0.0,577.5400000000001,1
667,PulseOps,Retail,small,France,2024-04-24 00:00:00+00:00,partner,True,,none,3.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2024-07-18 00:00:00+00:00,,Free,free,0.0,18,14,1781.2,8,18.14,2.0,0.0,0.0,915.3199999999999,0
668,LinkHub,Retail,small,Germany,2023-08-13 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,annual,32.5,0.0,none,2024-11-19 00:00:00+00:00,,Professional,professional,39.0,22,16,2018.2777777777778,11,21.43,4.0,2.0,0.0,998.69,0
669,Rush Corp,Finance,large,Germany,2023-09-04 00:00:00+00:00,referral,False,2024-09-25 22:48:26+00:00,No longer needed,3.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,Not using it,2023-09-04 00:00:00+00:00,2024-09-25 00:00:00+00:00,Free,free,0.0,21,15,1802.8333333333333,10,19.91,7.0,0.0,0.0,1769.84,1
670,Jade Tech,Marketing,medium,United Kingdom,2024-01-14 00:00:00+00:00,organic,False,2025-06-30 19:11:08+00:00,Budget cuts,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,Not using it,2024-01-14 00:00:00+00:00,2025-06-30 00:00:00+00:00,Free,free,0.0,17,12,1701.6666666666667,9,16.97,4.0,0.0,4.0,716.34,1
671,Luna Group,Education,medium,Brazil,2023-08-13 00:00:00+00:00,referral,False,2023-11-06 10:32:36+00:00,Integration issues,0.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,12.0,0.0,Too expensive,2024-10-06 00:00:00+00:00,2023-11-06 00:00:00+00:00,Starter,starter,12.0,28,20,1867.1363636363637,12,24.62,4.0,0.0,5.0,914.66,1
672,RushPlatform,Legal,large,Australia,2023-06-25 00:00:00+00:00,event,True,,none,6.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2023-06-25 00:00:00+00:00,,Starter,starter,12.0,28,22,1969.0,13,25.66,3.0,0.0,3.0,2621.3399999999997,0
673,Glow Net,Real Estate,medium,France,2023-12-07 00:00:00+00:00,referral,True,,none,0.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,53.1,10.0,none,2023-12-07 00:00:00+00:00,,Professional Plus,professional,59.0,26,19,1677.2173913043478,11,22.79,2.0,0.0,2.0,3682.6099999999997,0
674,Quark Tech,Finance,large,United States,2024-04-28 00:00:00+00:00,event,False,2024-06-10 12:11:18+00:00,Integration issues,7.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,12.0,0.0,Missing features,2024-04-28 00:00:00+00:00,2024-06-10 00:00:00+00:00,Starter,starter,12.0,17,16,1703.4615384615386,12,18.48,1.0,0.0,0.0,773.53,1
675,OrbitDev,Insurance,small,United States,2024-07-12 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,annual,10.0,0.0,none,2024-07-12 00:00:00+00:00,,Starter,starter,12.0,22,20,2181.733333333333,11,23.17,2.0,0.0,0.0,1787.06,0
676,WaveCloud,Telecommunications,medium,Singapore,2023-01-22 00:00:00+00:00,paid_ads,False,2024-11-19 09:47:56+00:00,Missing features,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,annual,0.0,0.0,Company reorganization,2023-01-22 00:00:00+00:00,2024-11-19 00:00:00+00:00,Free,free,0.0,22,17,2080.5882352941176,13,22.14,6.0,0.0,4.0,200.34,1
677,SageCorp,Legal,small,United Kingdom,2024-04-05 00:00:00+00:00,paid_ads,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2024-04-05 00:00:00+00:00,,Professional Plus,professional,59.0,26,18,1659.0,11,22.43,6.0,0.0,4.0,1089.2,0
678,QuarkOps,Marketing,medium,Brazil,2025-05-04 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,13.46,15.0,none,2025-05-04 00:00:00+00:00,,Starter Plus,starter,19.0,21,16,1717.5625,11,20.03,2.0,0.0,4.0,1112.18,0
679,Rift Digital,Media,small,Brazil,2023-01-16 00:00:00+00:00,referral,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2024-05-19 00:00:00+00:00,,Professional,professional,39.0,26,20,1706.9565217391305,13,23.39,4.0,0.0,4.0,2971.7999999999997,0
680,DataIO,Manufacturing,small,Singapore,2024-05-29 00:00:00+00:00,paid_ads,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2024-05-29 00:00:00+00:00,,Starter,starter,12.0,17,16,1441.4,11,17.5,2.0,0.0,0.0,795.19,0
681,Unit Software,Manufacturing,medium,United States,2024-10-14 00:00:00+00:00,event,True,,none,10.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2024-10-14 00:00:00+00:00,,Free,free,0.0,19,18,1568.3333333333333,12,19.43,5.0,0.0,4.5,590.11,0
682,KeenCorp,Marketing,enterprise,Brazil,2023-11-05 00:00:00+00:00,referral,True,,none,10.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2024-05-26 00:00:00+00:00,,Enterprise,enterprise,99.0,16,12,1961.857142857143,10,17.54,5.0,0.0,4.0,1249.85,0
683,Core Net,Marketing,medium,Singapore,2024-04-17 00:00:00+00:00,organic,False,2025-07-25 02:49:15+00:00,Too expensive,7.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,annual,44.25,10.0,Missing features,2025-02-27 00:00:00+00:00,2025-07-25 00:00:00+00:00,Professional Plus,professional,59.0,20,17,1563.0,13,19.61,9.0,1.0,2.0,2150.17,1
684,Tidal Platform,Real Estate,medium,India,2025-05-15 00:00:00+00:00,referral,True,,none,0.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2025-05-15 00:00:00+00:00,,Starter,starter,12.0,21,18,1688.1764705882354,10,20.43,3.0,2.0,4.0,241.54,0
685,Peak Systems,Marketing,medium,United States,2024-08-21 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2024-08-21 00:00:00+00:00,,Starter Plus,starter,19.0,31,26,1714.923076923077,14,27.32,4.0,0.0,3.6666666666666665,2665.7,0
686,SageSoftware,Media,large,Canada,2023-11-15 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,10.0,none,2023-11-15 00:00:00+00:00,,Free,free,0.0,27,24,1919.9583333333333,14,25.8,4.0,1.0,0.0,469.31,0
687,Edge Labs,Finance,medium,United States,2024-03-30 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,6.0,active,annual,82.5,0.0,none,2025-05-09 00:00:00+00:00,,Enterprise,enterprise,99.0,24,22,1663.2380952380952,12,22.94,4.0,1.0,3.0,462.51,0
688,ZenIO,Retail,small,Japan,2023-05-30 00:00:00+00:00,partner,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2023-05-30 00:00:00+00:00,,Free,free,0.0,28,23,1538.2777777777778,11,24.33,7.0,1.0,3.0,2692.09,0
689,KiteDev,Media,small,Canada,2024-11-14 00:00:00+00:00,referral,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-06-27 00:00:00+00:00,,Free,free,0.0,19,17,1975.5,10,20.28,9.0,0.0,3.8,2383.65,0
690,HubVentures,Real Estate,small,United States,2023-12-30 00:00:00+00:00,event,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,12.67,20.0,none,2024-06-01 00:00:00+00:00,,Starter Plus,starter,19.0,33,30,1964.4193548387098,14,30.15,8.0,1.0,5.0,1602.21,0
691,AcmeSolutions,Retail,enterprise,Japan,2024-11-02 00:00:00+00:00,paid_ads,False,2025-08-13 17:44:32+00:00,none,3.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,annual,49.17,0.0,Budget cuts,2025-02-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,Professional Plus,professional,59.0,22,20,2219.5789473684213,11,23.3,5.0,0.0,5.0,1609.53,1
692,RushHub,Telecommunications,medium,United States,2024-08-12 00:00:00+00:00,event,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-07-31 00:00:00+00:00,,Free,free,0.0,21,17,1801.0,11,20.6,6.0,1.0,3.5,906.5500000000001,0
693,IonNet,Real Estate,small,Brazil,2024-11-12 00:00:00+00:00,partner,False,2025-09-01 19:44:33+00:00,Not enough users,1.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,Too expensive,2024-11-12 00:00:00+00:00,2025-09-01 00:00:00+00:00,Free,free,0.0,30,26,1688.7916666666667,12,26.63,5.0,0.0,0.0,661.21,1
694,GridSolutions,Manufacturing,enterprise,Australia,2024-01-19 00:00:00+00:00,paid_ads,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2024-01-19 00:00:00+00:00,,Free,free,0.0,23,16,2142.2380952380954,13,22.44,1.0,0.0,5.0,567.05,0
695,YieldDigital,Real Estate,medium,United Kingdom,2023-06-15 00:00:00+00:00,referral,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,6.0,expired,annual,82.5,0.0,Company reorganization,2023-06-15 00:00:00+00:00,2023-12-27 00:00:00+00:00,Enterprise,enterprise,99.0,23,20,1892.0,13,22.81,4.0,2.0,0.0,702.14,0
696,LinkLabs,Logistics,small,United Kingdom,2023-03-15 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,annual,32.5,0.0,none,2023-09-28 00:00:00+00:00,,Professional,professional,39.0,25,21,1978.2777777777778,13,24.19,6.0,0.0,4.5,4429.53,0
697,EchoDev,Real Estate,medium,United States,2023-05-11 00:00:00+00:00,partner,True,,none,3.0,2026-03-22 03:05:22.902197+00:00,7.0,active,monthly,149.25,25.0,none,2024-02-16 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,27,23,2467.4285714285716,13,27.22,2.0,0.0,0.0,721.02,0
698,DataGroup,Technology,small,Germany,2023-03-18 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2023-03-18 00:00:00+00:00,,Professional Plus,professional,59.0,26,22,1938.5,12,24.66,6.0,1.0,3.6666666666666665,2757.67,0
699,Sage Systems,Real Estate,medium,Germany,2025-02-22 00:00:00+00:00,organic,False,2025-06-11 07:35:32+00:00,Outgrew the platform,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,annual,0.0,0.0,Company reorganization,2025-02-22 00:00:00+00:00,2025-06-11 00:00:00+00:00,Free,free,0.0,21,17,1935.5294117647059,11,21.05,3.0,0.0,3.0,2713.92,1
700,WarpOps,Technology,small,Canada,2023-03-14 00:00:00+00:00,referral,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2023-03-14 00:00:00+00:00,,Professional Plus,professional,59.0,25,20,1234.05,11,21.21,6.0,1.0,4.666666666666667,354.96000000000004,0
701,Cloud IO,Media,small,Singapore,2023-02-26 00:00:00+00:00,organic,False,2024-01-26 17:54:26+00:00,Outgrew the platform,7.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,annual,49.17,0.0,Switched competitor,2023-07-14 00:00:00+00:00,2024-01-26 00:00:00+00:00,Professional Plus,professional,59.0,29,24,2149.0,13,27.26,5.0,1.0,2.0,688.4,1
702,RiftOps,Media,medium,United States,2023-04-29 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2023-04-29 00:00:00+00:00,,Free,free,0.0,21,16,1700.9473684210527,11,19.97,4.0,0.0,5.0,945.62,0
703,WaveSoftware,Telecommunications,small,United Kingdom,2025-04-01 00:00:00+00:00,referral,False,2025-09-17 18:38:10+00:00,Missing features,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,Switched competitor,2025-04-01 00:00:00+00:00,2025-09-17 00:00:00+00:00,Free,free,0.0,20,17,1586.9333333333334,12,19.59,4.0,0.0,5.0,6627.96,1
704,DataDigital,Education,small,India,2024-02-12 00:00:00+00:00,event,True,,none,2.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2024-04-19 00:00:00+00:00,,Enterprise,enterprise,99.0,16,15,1910.6153846153845,9,18.17,5.0,0.0,0.0,1445.76,0
705,IrisSoftware,Legal,enterprise,India,2023-10-27 00:00:00+00:00,organic,True,,none,10.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2024-02-17 00:00:00+00:00,,Professional Plus,professional,59.0,26,19,1842.2173913043478,13,23.54,2.0,0.0,2.0,295.41999999999996,0
706,TrekGroup,Healthcare,small,United States,2025-01-12 00:00:00+00:00,referral,True,,none,10.0,2026-03-22 03:05:22.902197+00:00,1.0,paused,annual,0.0,20.0,none,2025-01-12 00:00:00+00:00,,Free,free,0.0,22,18,2030.0,11,22.07,4.0,1.0,3.0,3394.71,0
707,PeakHub,Healthcare,small,Canada,2023-03-28 00:00:00+00:00,referral,False,2024-12-13 10:10:52+00:00,Not enough users,2.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,annual,10.0,0.0,Company reorganization,2023-11-26 00:00:00+00:00,2024-12-13 00:00:00+00:00,Starter,starter,12.0,24,21,1794.142857142857,11,22.98,10.0,2.0,3.5,2292.49,1
708,Luna Ops,Manufacturing,medium,United States,2025-02-11 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,annual,29.25,10.0,none,2025-02-11 00:00:00+00:00,,Professional,professional,39.0,26,19,2016.857142857143,11,23.92,7.0,3.0,3.0,1442.75,0
709,UnitGroup,Manufacturing,enterprise,France,2025-08-12 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,monthly,19.0,0.0,none,2025-10-14 00:00:00+00:00,,Starter Plus,starter,19.0,22,18,1766.7222222222222,11,21.19,4.0,0.0,5.0,3695.89,0
710,BeamVentures,Insurance,medium,Germany,2023-01-16 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,paused,monthly,19.0,0.0,none,2023-01-16 00:00:00+00:00,,Starter Plus,starter,19.0,32,27,1997.5357142857142,13,28.86,3.0,0.0,0.0,1322.69,0
711,FlowPlatform,Education,small,Brazil,2025-04-09 00:00:00+00:00,organic,True,,none,6.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2025-10-17 00:00:00+00:00,,Professional,professional,39.0,17,14,1967.5833333333333,10,18.56,4.0,0.0,4.0,870.78,0
712,Cloud Studio,Consulting,large,Japan,2024-07-18 00:00:00+00:00,event,True,,none,4.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2024-07-18 00:00:00+00:00,,Enterprise,enterprise,99.0,21,15,2088.875,11,20.96,3.0,1.0,0.0,279.51,0
713,Onyx Solutions,Finance,enterprise,Brazil,2025-05-31 00:00:00+00:00,partner,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2025-10-03 00:00:00+00:00,,Professional,professional,39.0,24,20,1660.3333333333333,11,22.23,7.0,2.0,4.5,2176.44,0
714,DataNet,Education,small,Singapore,2023-03-21 00:00:00+00:00,partner,True,,none,2.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,10.2,15.0,none,2023-03-21 00:00:00+00:00,,Starter,starter,12.0,28,23,1776.48,13,25.32,2.0,0.0,0.0,2258.9,0
715,Beam Cloud,Finance,small,India,2025-09-23 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2026-01-21 00:00:00+00:00,,Professional Plus,professional,59.0,19,15,1844.142857142857,11,19.35,2.0,0.0,5.0,786.02,0
716,Mist Software,Insurance,small,Japan,2024-01-23 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2024-12-16 00:00:00+00:00,,Professional,professional,39.0,20,17,1765.2941176470588,13,20.28,6.0,0.0,2.5,589.14,0
717,Edge Platform,Real Estate,medium,Brazil,2024-06-24 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2024-06-24 00:00:00+00:00,,Professional Plus,professional,59.0,24,22,1767.764705882353,14,23.49,6.0,1.0,0.0,806.48,0
718,Keen Cloud,Telecommunications,small,India,2025-09-22 00:00:00+00:00,organic,False,2025-10-24 22:12:35+00:00,Not enough users,7.0,2026-03-22 03:05:22.902197+00:00,6.0,cancelled,annual,82.5,0.0,Missing features,2025-11-22 00:00:00+00:00,2025-10-24 00:00:00+00:00,Enterprise,enterprise,99.0,29,26,1833.423076923077,13,26.81,5.0,1.0,0.0,1186.69,1
719,GlowTech,Logistics,medium,Brazil,2023-09-08 00:00:00+00:00,paid_ads,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2023-09-08 00:00:00+00:00,,Starter,starter,12.0,26,23,1750.095238095238,9,24.03,7.0,0.0,0.0,2146.19,0
720,MistAnalytics,Marketing,small,United States,2025-06-21 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-06-21 00:00:00+00:00,,Free,free,0.0,33,23,1893.8333333333333,14,27.81,2.0,0.0,2.5,5270.72,0
721,Quark Hub,Media,large,Canada,2023-06-20 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,7.0,active,monthly,199.0,0.0,none,2024-03-13 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,21,17,1806.1875,10,20.52,3.0,0.0,4.5,1093.67,0
722,Sage Dynamics,E-commerce,large,Germany,2023-04-21 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,4.0,active,annual,32.5,0.0,none,2023-10-04 00:00:00+00:00,,Professional,professional,39.0,25,17,1654.8636363636363,12,21.82,8.0,0.0,3.3333333333333335,765.56,0
723,CoreCorp,Legal,enterprise,Australia,2024-08-26 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,6.0,paused,monthly,99.0,0.0,none,2025-08-30 00:00:00+00:00,,Enterprise,enterprise,99.0,25,21,1906.1176470588234,12,23.85,5.0,1.0,0.0,327.13,0
724,JetLabs,Marketing,large,Singapore,2025-03-02 00:00:00+00:00,organic,False,2025-07-25 11:29:21+00:00,Not enough users,4.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,monthly,59.0,0.0,Company reorganization,2025-09-03 00:00:00+00:00,2025-07-25 00:00:00+00:00,Professional Plus,professional,59.0,39,36,1744.0,13,33.51,9.0,1.0,2.0,1396.16,1
725,SyncWorks,Insurance,small,United States,2023-10-12 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,20.0,none,2023-10-12 00:00:00+00:00,,Free,free,0.0,28,24,2097.95,13,26.69,1.0,0.0,0.0,3264.04,0
726,Kite Cloud,Telecommunications,small,Brazil,2024-07-19 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2024-11-01 00:00:00+00:00,,Professional Plus,professional,59.0,37,27,1627.551724137931,14,29.73,6.0,0.0,5.0,136.07999999999998,0
727,MistAI,Media,medium,United Kingdom,2024-08-07 00:00:00+00:00,referral,True,,none,4.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2024-08-07 00:00:00+00:00,,Free,free,0.0,30,21,1746.0384615384614,14,25.52,6.0,0.0,5.0,1409.5500000000002,0
728,HubHQ,Consulting,small,United States,2025-04-02 00:00:00+00:00,organic,False,2025-10-03 01:08:25+00:00,Missing features,7.0,2026-03-22 03:05:22.902197+00:00,6.0,cancelled,monthly,99.0,0.0,Switched competitor,2025-09-18 00:00:00+00:00,2025-11-18 00:00:00+00:00,Enterprise,enterprise,99.0,20,14,1424.5294117647059,10,17.95,4.0,0.0,0.0,3886.2400000000002,1
729,Sage Works,Telecommunications,small,Australia,2025-06-17 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,monthly,19.0,0.0,none,2025-06-17 00:00:00+00:00,,Starter Plus,starter,19.0,27,22,1761.4285714285713,10,24.27,5.0,2.0,3.0,391.01,0
730,Echo Digital,Consulting,enterprise,United States,2025-05-27 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2025-09-04 00:00:00+00:00,,Starter,starter,12.0,23,19,1596.2631578947369,11,21.32,1.0,1.0,0.0,530.99,0
731,Yield Stack,Real Estate,small,Singapore,2025-06-15 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,7.0,active,monthly,199.0,0.0,none,2025-09-19 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,26,21,1852.7,12,24.08,6.0,2.0,0.0,3255.27,0
732,SyncCorp,Marketing,small,Singapore,2024-02-12 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2024-02-12 00:00:00+00:00,,Free,free,0.0,22,19,1791.388888888889,10,21.47,6.0,1.0,4.0,684.1899999999999,0
733,FluxGroup,E-commerce,small,Germany,2025-03-01 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,10.8,10.0,none,2025-09-24 00:00:00+00:00,,Starter,starter,12.0,23,20,1496.5714285714287,10,21.19,1.0,1.0,0.0,1178.05,0
734,KeenSolutions,Insurance,large,United States,2023-01-22 00:00:00+00:00,organic,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,36.88,25.0,none,2023-01-22 00:00:00+00:00,,Professional Plus,professional,59.0,17,14,1763.5,11,17.98,8.0,3.0,1.6666666666666667,1887.04,0
735,ZealHub,Logistics,small,Japan,2025-01-05 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,annual,10.0,0.0,none,2025-01-05 00:00:00+00:00,,Starter,starter,12.0,23,18,1698.8095238095239,11,21.36,6.0,0.0,1.0,2569.72,0
736,AcmeAI,Insurance,medium,United States,2023-08-24 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2024-10-09 00:00:00+00:00,,Professional Plus,professional,59.0,25,18,2021.0555555555557,10,23.14,6.0,0.0,4.6,511.3,0
737,ZenDigital,Telecommunications,small,United States,2025-01-30 00:00:00+00:00,paid_ads,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,7.0,paused,annual,165.83,0.0,none,2025-05-22 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,27,22,2221.75,12,26.01,4.0,0.0,4.0,175.07999999999998,0
738,GridPro,Manufacturing,small,Brazil,2024-04-14 00:00:00+00:00,referral,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2024-04-14 00:00:00+00:00,,Starter,starter,12.0,20,13,1885.8235294117646,12,19.39,4.0,1.0,4.0,3031.94,0
