customer_id,company_name,plan_tier,segment,r_score,f_score,m_score,rfm_total,recency_days,frequency,monetary,engagement_score,is_churned
665,Xenon Dynamics,enterprise,Potential Loyalists,3,2,1,6,171,24,348.0,23.12,0
666,Ion Ventures,professional,Promising,4,4,1,9,157,29,577.5400000000001,26.21,1
667,PulseOps,free,Lost,1,1,2,4,224,18,915.3199999999999,18.14,0
668,LinkHub,professional,Potential Loyalists,4,2,2,8,151,22,998.69,21.43,0
669,Rush Corp,free,Needs Attention,1,1,3,5,255,21,1769.84,19.91,1
670,Jade Tech,free,Lost,1,1,2,4,400,17,716.34,16.97,1
671,Luna Group,starter,Cannot Lose Them,1,4,2,7,241,28,914.66,24.62,1
672,RushPlatform,starter,Loyal Customers,3,4,4,11,169,28,2621.3399999999997,25.66,0
673,Glow Net,professional,At Risk,2,3,4,9,180,26,3682.6099999999997,22.79,0
674,Quark Tech,starter,Potential Loyalists,3,1,2,6,176,17,773.53,18.48,1
675,OrbitDev,starter,Potential Loyalists,3,2,3,8,159,22,1787.06,23.17,0
676,WaveCloud,free,Lost,2,2,1,5,203,22,200.34,22.14,1
677,SageCorp,professional,Needs Attention,2,3,2,7,180,26,1089.2,22.43,0
678,QuarkOps,starter,Lost,2,1,2,5,191,21,1112.18,20.03,0
679,Rift Digital,professional,Loyal Customers,3,3,4,10,178,26,2971.7999999999997,23.39,0
680,DataIO,starter,Potential Loyalists,3,1,2,6,165,17,795.19,17.5,0
681,Unit Software,free,Potential Loyalists,4,1,1,6,157,19,590.11,19.43,0
682,KeenCorp,enterprise,Potential Loyalists,4,1,3,8,152,16,1249.85,17.54,0
683,Core Net,professional,Needs Attention,2,1,3,6,179,20,2150.17,19.61,1
684,Tidal Platform,starter,Potential Loyalists,4,1,1,6,145,21,241.54,20.43,0
685,Peak Systems,starter,At Risk,1,4,4,9,223,31,2665.7,27.32,0
686,SageSoftware,free,Cannot Lose Them,1,3,1,5,283,27,469.31,25.8,0
687,Edge Labs,enterprise,Lost,1,2,1,4,232,24,462.51,22.94,0
688,ZenIO,free,At Risk,1,4,4,9,281,28,2692.09,24.33,0
689,KiteDev,free,Needs Attention,2,1,4,7,192,19,2383.65,20.28,0
690,HubVentures,starter,At Risk,1,4,3,8,298,33,1602.21,30.15,0
691,AcmeSolutions,professional,Potential Loyalists,4,2,3,9,154,22,1609.53,23.3,1
692,RushHub,free,Potential Loyalists,3,2,2,7,173,21,906.5500000000001,20.6,0
693,IonNet,free,Promising,3,4,2,9,167,30,661.21,26.63,1
694,GridSolutions,free,Lost,2,2,1,5,197,23,567.05,22.44,0
695,YieldDigital,enterprise,Potential Loyalists,3,2,2,7,174,23,702.14,22.81,0
696,LinkLabs,professional,Loyal Customers,3,3,4,10,174,25,4429.53,24.19,0
697,EchoDev,enterprise,Needs Attention,2,3,2,7,183,27,721.02,27.22,0
698,DataGroup,professional,Loyal Customers,4,3,4,11,153,26,2757.67,24.66,0
699,Sage Systems,free,Potential Loyalists,3,2,4,9,176,21,2713.92,21.05,1
700,WarpOps,professional,Needs Attention,2,3,1,6,191,25,354.96000000000004,21.21,0
701,Cloud IO,professional,Promising,3,4,2,9,170,29,688.4,27.26,1
702,RiftOps,free,Lost,1,2,2,5,379,21,945.62,19.97,0
703,WaveSoftware,free,Needs Attention,2,1,4,7,196,20,6627.96,19.59,1
704,DataDigital,enterprise,Needs Attention,2,1,3,6,201,16,1445.76,18.17,0
705,IrisSoftware,professional,Promising,3,3,1,7,172,26,295.41999999999996,23.54,0
706,TrekGroup,free,Potential Loyalists,4,2,4,10,157,22,3394.71,22.07,0
707,PeakHub,starter,Potential Loyalists,3,2,3,8,178,24,2292.49,22.98,1
708,Luna Ops,professional,At Risk,1,3,3,7,274,26,1442.75,23.92,0
709,UnitGroup,starter,Potential Loyalists,4,2,4,10,153,22,3695.89,21.19,0
710,BeamVentures,starter,Loyal Customers,3,4,3,10,158,32,1322.69,28.86,0
711,FlowPlatform,professional,Potential Loyalists,3,1,2,6,161,17,870.78,18.56,0
712,Cloud Studio,enterprise,Lost,1,2,1,4,273,21,279.51,20.96,0
713,Onyx Solutions,professional,Needs Attention,2,2,3,7,186,24,2176.44,22.23,0
714,DataNet,starter,At Risk,1,4,3,8,253,28,2258.9,25.32,0
715,Beam Cloud,professional,Lost,1,1,2,4,220,19,786.02,19.35,0
716,Mist Software,professional,Lost,2,1,1,4,184,20,589.14,20.28,0
717,Edge Platform,professional,Potential Loyalists,3,2,2,7,163,24,806.48,23.49,0
718,Keen Cloud,enterprise,At Risk,2,4,3,9,184,29,1186.69,26.81,1
719,GlowTech,starter,Loyal Customers,3,3,3,9,168,26,2146.19,24.03,0
720,MistAnalytics,free,Loyal Customers,3,4,4,11,166,33,5270.72,27.81,0
721,Quark Hub,enterprise,Potential Loyalists,3,2,2,7,169,21,1093.67,20.52,0
722,Sage Dynamics,professional,Needs Attention,2,3,2,7,205,25,765.56,21.82,0
723,CoreCorp,enterprise,Promising,3,3,1,7,161,25,327.13,23.85,0
724,JetLabs,professional,Loyal Customers,3,4,3,10,162,39,1396.16,33.51,1
725,SyncWorks,free,At Risk,1,4,4,9,248,28,3264.04,26.69,0
726,Kite Cloud,professional,Promising,4,4,1,9,151,37,136.07999999999998,29.73,0
727,MistAI,free,Loyal Customers,4,4,3,11,146,30,1409.5500000000002,25.52,0
728,HubHQ,enterprise,Needs Attention,1,1,4,6,270,20,3886.2400000000002,17.95,1
729,Sage Works,starter,Cannot Lose Them,1,3,1,5,242,27,391.01,24.27,0
730,Echo Digital,starter,Lost,1,2,1,4,274,23,530.99,21.32,0
731,Yield Stack,enterprise,At Risk,2,3,4,9,202,26,3255.27,24.08,0
732,SyncCorp,free,Lost,2,2,2,6,196,22,684.1899999999999,21.47,0
733,FluxGroup,starter,Needs Attention,2,2,3,7,190,23,1178.05,21.19,0
734,KeenSolutions,professional,Needs Attention,2,1,3,6,189,17,1887.04,17.98,0
735,ZealHub,starter,Needs Attention,2,2,4,8,179,23,2569.72,21.36,0
736,AcmeAI,professional,Promising,3,3,1,7,171,25,511.3,23.14,0
737,ZenDigital,enterprise,Promising,3,3,1,7,159,27,175.07999999999998,26.01,0
738,GridPro,starter,Potential Loyalists,4,1,4,9,154,20,3031.94,19.39,0
739,YieldCloud,starter,Potential Loyalists,4,2,3,9,156,24,1573.79,23.99,0
740,CorePlatform,enterprise,Lost,2,2,2,6,203,21,979.88,20.83,0
741,Jet Logic,free,Promising,3,4,1,8,161,34,542.0699999999999,27.7,0
742,CloudWorks,professional,Promising,4,3,1,8,144,26,600.4,22.61,0
743,GlowDynamics,free,Lost,1,1,1,3,267,20,450.14,19.96,1
744,CloudCorp,enterprise,Needs Attention,2,3,2,7,213,26,940.3199999999999,22.42,0
745,NovaGroup,free,At Risk,1,4,4,9,260,34,2996.71,28.36,0
746,EchoTech,starter,Potential Loyalists,4,1,2,7,151,19,1050.08,19.37,0
747,Meta Analytics,professional,Potential Loyalists,3,2,2,7,172,22,1106.0900000000001,23.5,0
748,Nova Analytics,starter,At Risk,2,4,4,10,179,30,3702.3599999999997,27.27,0
749,Orbit Software,starter,Needs Attention,2,4,1,7,192,29,648.8100000000001,25.8,1
750,TidalDev,free,Loyal Customers,3,4,4,11,171,29,5412.45,26.29,0
751,Xenon HQ,starter,Loyal Customers,3,4,4,11,158,29,3388.17,26.35,0
752,AcmeVentures,professional,Needs Attention,2,2,4,8,202,22,2742.05,22.77,1
753,TrekIO,starter,Needs Attention,2,1,3,6,187,15,2001.42,17.93,0
754,Ion Tech,free,Potential Loyalists,4,2,2,8,149,21,926.62,20.47,0
755,VertexOps,free,Loyal Customers,3,3,3,9,167,27,1824.68,22.74,0
756,Core AI,free,Needs Attention,1,1,4,6,415,19,4953.76,17.32,0
757,Link Stack,professional,Lost,2,2,1,5,184,24,488.42,21.79,0
758,VineHub,professional,Lost,2,1,2,5,197,20,836.3199999999999,20.79,1
759,LinkStudio,free,Potential Loyalists,3,1,2,6,168,20,851.54,21.2,0
760,SyncSoftware,starter,Needs Attention,2,1,4,7,190,16,2780.45,17.77,1
761,EchoDigital,free,Lost,1,1,2,4,221,19,989.5500000000001,17.94,0
762,Wave Cloud,starter,Cannot Lose Them,1,3,1,5,285,25,242.22,24.42,0
763,CloudPlatform,professional,Needs Attention,2,2,4,8,197,21,2891.98,21.04,0
764,Quest Works,professional,Needs Attention,1,1,4,6,291,20,3513.6800000000003,20.49,1
765,Nova Corp,free,Champions,4,4,4,12,147,33,2811.08,27.57,1
766,QuestLogic,professional,Needs Attention,1,1,4,6,215,14,2381.42,14.6,0
767,Mist Solutions,enterprise,Potential Loyalists,3,2,2,7,175,24,858.5,23.61,0
768,BeamTech,starter,Needs Attention,1,1,3,5,372,11,1152.16,14.01,0
769,UnitSystems,enterprise,Promising,4,4,1,9,151,37,90.28,30.7,0
770,BeamAnalytics,professional,Potential Loyalists,4,1,4,9,142,14,3511.53,16.0,0
771,Vertex Net,professional,Promising,3,4,1,8,175,28,497.79999999999995,24.82,1
772,SyncHub,free,Cannot Lose Them,1,4,1,6,224,29,545.76,27.43,1
773,Flux Corp,starter,Needs Attention,1,2,4,7,232,24,2624.71,23.41,1
774,YieldDev,free,Lost,1,1,1,3,228,19,607.48,20.31,0
775,HubSoftware,starter,Promising,4,3,1,8,155,26,289.56,23.98,0
776,Arc Software,starter,Needs Attention,1,2,4,7,227,23,2971.6899999999996,19.61,1
777,LinkCorp,starter,Needs Attention,1,1,4,6,376,20,5284.33,19.02,0
778,Yield Analytics,starter,Promising,3,4,2,9,162,29,984.35,24.61,0
779,TidalCloud,enterprise,Needs Attention,2,3,1,6,206,25,642.91,23.35,0
780,IonLogic,starter,Potential Loyalists,4,2,1,7,150,22,406.22,21.65,0
781,JadeCorp,starter,Lost,1,2,1,4,253,24,542.0799999999999,21.98,0
782,Core Solutions,free,Lost,1,2,2,5,228,21,745.45,20.67,0
783,Nexus Dev,free,At Risk,2,3,4,9,205,27,2764.06,25.53,0
784,TrekSoftware,starter,Champions,4,4,4,12,145,30,2661.07,25.88,0
785,MistWorks,professional,Potential Loyalists,4,1,2,7,155,19,802.8299999999999,20.94,0
786,Zeal Group,starter,At Risk,2,4,3,9,182,31,1973.1999999999998,27.22,0
787,UnitSolutions,starter,At Risk,1,4,3,8,228,30,2052.79,25.13,0
788,WarpAnalytics,free,Needs Attention,1,1,4,6,274,20,8302.619999999999,20.09,1
789,TrekSolutions,professional,Lost,1,1,2,4,216,15,1120.16,15.4,0
790,Acme Analytics,starter,Champions,4,4,4,12,146,32,3173.33,26.54,1
791,EchoSolutions,professional,Loyal Customers,3,4,4,11,170,33,2571.35,26.49,0
792,Onyx Systems,professional,Potential Loyalists,3,2,2,7,164,24,1009.95,21.41,0
793,Peak Platform,enterprise,Needs Attention,1,1,4,6,213,18,4836.34,18.42,1
794,PulseVentures,professional,At Risk,1,3,3,7,227,25,1203.67,23.9,0
795,Acme Ventures,professional,At Risk,2,4,3,9,183,31,1919.75,25.81,0
796,Iris Platform,free,At Risk,1,3,3,7,230,25,2180.83,22.71,0
797,EdgeHub,starter,Lost,1,2,1,4,406,22,553.49,21.7,0
798,NexusSoftware,starter,Needs Attention,1,2,4,7,250,23,3162.39,21.92,0
799,Quark IO,professional,Needs Attention,2,2,3,7,185,23,1982.68,21.0,0
800,Arc Studio,professional,At Risk,2,3,4,9,185,27,3118.04,23.15,0
801,UltraCorp,professional,At Risk,1,4,3,8,239,30,1405.33,26.83,1
802,CloudHub,professional,Needs Attention,2,3,2,7,185,26,947.29,22.8,0
803,Vine Tech,professional,Cannot Lose Them,1,3,2,6,221,26,939.8100000000001,24.92,1
804,Zeal Tech,free,Potential Loyalists,3,1,4,8,164,19,2788.81,18.33,1
805,Arc Corp,professional,Promising,3,4,1,8,162,29,627.84,28.1,0
806,Vertex Stack,starter,Cannot Lose Them,1,3,1,5,225,27,263.3,25.35,0
807,WarpTech,enterprise,Potential Loyalists,3,2,2,7,166,24,965.5,23.23,1
808,BoltLogic,starter,Loyal Customers,4,3,4,11,151,27,3778.48,24.42,0
809,Zeal Digital,professional,Potential Loyalists,3,2,3,8,159,23,1894.4899999999998,22.13,0
810,Kite Corp,professional,Potential Loyalists,4,2,3,9,143,23,2095.54,23.33,0
811,Yield Ventures,free,Promising,3,3,1,7,168,26,368.12,23.21,1
812,BoltLabs,professional,Loyal Customers,4,3,3,10,153,27,1790.72,24.97,0
813,EchoLabs,starter,Promising,3,3,1,7,166,27,399.38,23.32,1
814,Nexus Corp,free,Lost,2,1,2,5,204,12,725.2,15.09,1
815,Echo AI,starter,Loyal Customers,4,4,3,11,149,35,1442.66,28.67,1
816,Mist Stack,professional,Lost,1,2,2,5,225,22,832.07,19.56,0
817,IonPlatform,starter,Needs Attention,2,3,1,6,212,25,638.49,22.09,0
818,KeenAnalytics,starter,Needs Attention,2,1,3,6,205,18,1316.8600000000001,18.88,0
819,AcmeDigital,professional,Needs Attention,1,2,4,7,215,22,2607.12,21.59,0
820,CoreSoftware,professional,Promising,4,3,1,8,157,26,483.40000000000003,23.22,1
821,VertexHub,starter,Loyal Customers,3,4,3,10,177,28,1269.18,25.07,0
822,GlowSolutions,starter,Lost,1,1,2,4,279,15,1132.96,17.27,0
823,IrisStudio,starter,Loyal Customers,4,3,3,10,143,26,2064.62,24.26,0
824,Zen Cloud,enterprise,Loyal Customers,3,4,3,10,174,30,1270.06,27.35,0
825,KiteHub,enterprise,Promising,3,4,2,9,164,38,893.9,33.39,0
826,UltraLabs,professional,Potential Loyalists,4,1,2,7,151,15,1013.15,16.55,0
827,VertexAnalytics,starter,Promising,4,4,1,9,143,37,480.38,30.92,0
828,OnyxSystems,free,Needs Attention,1,1,3,5,227,20,1995.5400000000002,20.4,0
829,Grid Ventures,starter,Loyal Customers,3,3,4,10,173,27,2516.9,24.84,0
830,Peak HQ,free,At Risk,2,3,3,8,204,25,1672.54,22.86,0
831,BoltPro,free,Promising,3,3,2,8,174,26,875.84,25.42,1
832,WarpStudio,professional,Needs Attention,1,2,3,6,225,23,1321.5,21.03,1
833,NexusIO,starter,Promising,4,4,2,10,142,29,757.06,25.43,1
834,Trek Group,starter,Potential Loyalists,3,2,1,6,168,23,495.41999999999996,23.29,0
835,Orbit Net,professional,Potential Loyalists,4,2,3,9,148,22,1140.44,20.33,0
836,Xenon Analytics,free,Promising,4,4,1,9,153,33,397.73,27.65,0
837,Mist Platform,free,Promising,3,3,2,8,160,25,1013.01,23.5,0
838,Core Dynamics,professional,Promising,3,4,1,8,172,28,631.8100000000001,25.34,0
839,TrekHub,starter,Loyal Customers,3,3,3,9,172,26,2131.57,24.04,0
840,ZealDynamics,starter,Promising,4,4,1,9,153,33,388.61,27.01,0
841,PulseGroup,professional,Loyal Customers,3,3,3,9,164,25,1228.79,23.08,0
842,Tidal Studio,professional,Potential Loyalists,3,2,1,6,158,22,213.51999999999998,22.64,0
843,Jade AI,professional,Lost,1,1,1,3,381,19,137.6,20.34,1
844,MetaStack,starter,Lost,1,2,2,5,263,24,1015.59,22.76,0
845,CoreLabs,starter,Lost,2,1,2,5,186,20,677.79,20.63,0
846,YieldHQ,professional,Needs Attention,2,2,4,8,192,21,6239.58,20.1,1
847,HiveTech,starter,Potential Loyalists,3,2,1,6,160,22,148.41,20.4,0
848,ZenCorp,starter,Potential Loyalists,4,1,4,9,155,19,2878.2999999999997,19.11,0
849,Flow Cloud,enterprise,Potential Loyalists,3,2,3,8,159,22,1659.6899999999998,19.7,0
850,RiftCorp,starter,Needs Attention,2,4,1,7,181,29,376.78000000000003,24.09,1
851,NovaVentures,starter,At Risk,2,3,4,9,186,25,2451.95,23.37,0
852,OrbitStudio,professional,Needs Attention,2,2,3,7,210,24,2333.2400000000002,23.78,0
853,PeakPro,starter,Lost,1,2,2,5,435,21,876.44,19.15,0
854,VineAnalytics,professional,Potential Loyalists,3,1,2,6,160,20,982.73,20.17,0
855,FlowDynamics,starter,Potential Loyalists,4,2,4,10,146,23,3907.91,22.34,1
856,QuestDev,free,Promising,4,4,2,10,142,29,1091.63,23.66,0
857,Sync Dev,professional,Promising,3,4,1,8,178,30,296.14,25.68,0
858,Ultra AI,starter,Potential Loyalists,3,1,1,5,169,19,241.95,20.32,0
859,Orbit Hub,starter,Promising,3,3,2,8,165,25,934.01,21.85,0
860,Flux Group,professional,Cannot Lose Them,1,3,2,6,248,26,877.92,23.47,1
861,KiteStudio,starter,Lost,1,1,2,4,237,16,708.51,16.8,1
862,Nova Net,free,Loyal Customers,3,4,4,11,161,31,2939.88,25.87,0
863,TidalHub,professional,Needs Attention,2,4,1,7,206,31,549.06,26.35,1
864,Zen Ventures,starter,Needs Attention,2,3,1,6,208,25,430.09,22.16,0
865,FlowWorks,starter,Loyal Customers,3,3,4,10,174,27,4066.1499999999996,25.94,0
866,Jade Solutions,professional,Loyal Customers,3,4,4,11,161,29,3740.96,26.06,0
867,HubOps,professional,At Risk,2,4,4,10,181,35,2828.5499999999997,29.07,1
868,Tidal Ops,professional,Needs Attention,1,1,3,5,226,20,1786.56,20.09,0
869,BoltGroup,starter,Potential Loyalists,3,2,4,9,172,24,2615.59,22.51,0
870,QuarkHQ,professional,Needs Attention,2,3,1,6,187,27,563.0899999999999,24.57,0
871,Yield Software,starter,Needs Attention,2,1,4,7,188,18,3611.5099999999998,17.19,0
872,Meta IO,enterprise,Promising,4,4,1,9,141,29,310.47,25.0,1
873,EdgeLabs,free,Potential Loyalists,3,2,3,8,165,22,1678.18,22.11,0
874,MetaPro,starter,Needs Attention,1,1,3,5,409,20,1202.82,21.81,0
875,JetDynamics,free,Needs Attention,1,1,3,5,289,20,1181.56,20.74,1
876,Wave Pro,starter,Potential Loyalists,3,2,4,9,172,23,2913.23,20.78,0
877,FlowOps,enterprise,Needs Attention,1,2,3,6,232,21,2007.76,21.55,0
878,EchoStudio,starter,Potential Loyalists,4,1,2,7,155,20,887.03,20.61,0
879,DriftHQ,free,Promising,3,4,1,8,159,31,603.25,28.16,1
880,JetVentures,free,At Risk,2,4,4,10,188,35,3901.6600000000003,31.56,0
881,OrbitSoftware,free,At Risk,1,3,4,8,215,27,3137.02,26.45,0
882,JetPlatform,professional,Needs Attention,1,1,4,6,238,19,3210.2,19.69,0
883,OrbitWorks,enterprise,Loyal Customers,4,3,3,10,143,27,2305.26,23.47,0
884,PulseIO,free,Needs Attention,2,1,4,7,201,20,3123.28,18.29,0
885,Jet Studio,free,Cannot Lose Them,1,3,2,6,406,26,665.77,23.72,0
886,Mist Group,starter,At Risk,1,4,3,8,220,35,1518.19,30.37,0
887,Sync Labs,starter,Needs Attention,2,2,3,7,189,24,1610.81,22.77,0
888,Ultra Dynamics,professional,Needs Attention,2,1,4,7,199,17,3625.8,18.72,1
889,GlowAI,free,Promising,4,4,2,10,144,29,797.79,25.41,1
890,Flow Software,professional,Lost,1,2,1,4,238,24,133.21,23.32,0
891,WarpPlatform,starter,Needs Attention,2,4,2,8,189,31,847.5899999999999,27.98,0
892,Link AI,starter,Potential Loyalists,4,2,4,10,153,23,5727.2300000000005,21.99,1
893,RushDynamics,starter,Potential Loyalists,4,2,1,7,143,23,493.08,21.73,0
894,Yield Systems,professional,Needs Attention,1,1,4,6,342,20,3331.3500000000004,19.3,0
895,Bolt Cloud,starter,Needs Attention,2,2,3,7,205,24,1727.73,23.01,0
896,FluxIO,enterprise,Potential Loyalists,4,2,4,10,153,22,2788.25,19.25,1
897,CoreLogic,free,Champions,4,4,4,12,150,31,2705.95,26.77,0
898,Nova Systems,professional,Promising,4,3,1,8,147,26,378.77,23.94,1
899,Rift Logic,free,Needs Attention,1,1,3,5,295,18,1373.18,17.77,0
900,Rush Software,starter,Promising,3,4,2,9,169,33,721.58,29.31,0
901,Xenon Tech,starter,Potential Loyalists,4,2,3,9,152,21,1178.6200000000001,20.41,1
902,Rift Hub,starter,Loyal Customers,3,4,4,11,168,31,2968.4300000000003,24.62,0
903,OnyxDigital,starter,At Risk,1,3,4,8,344,26,2387.81,22.17,1
904,QuarkDynamics,starter,Potential Loyalists,3,2,2,7,165,22,833.9000000000001,21.03,0
905,OrbitVentures,professional,Lost,1,2,1,4,268,21,505.19999999999993,19.84,0
906,EdgeNet,professional,Loyal Customers,4,3,3,10,146,27,1224.07,24.54,0
907,EdgeAnalytics,professional,Potential Loyalists,4,1,1,6,147,19,112.22,19.79,0
908,OnyxGroup,professional,Needs Attention,2,2,4,8,198,21,2922.2700000000004,21.95,0
909,SageVentures,enterprise,Potential Loyalists,3,1,1,5,178,13,226.56,13.84,1
910,DriftLogic,free,Loyal Customers,3,3,3,9,163,25,1957.31,23.36,1
911,Luna HQ,professional,Lost,1,2,1,4,230,21,450.89,20.25,0
912,Vertex Corp,free,Champions,4,4,4,12,154,35,3070.14,29.59,0
913,Vertex Ops,starter,Promising,3,4,2,9,160,28,717.3199999999999,24.96,1
914,RushCorp,free,Loyal Customers,3,4,3,10,159,37,1950.1599999999999,30.12,0
915,Keen Solutions,free,Lost,1,2,1,4,218,21,299.28,20.62,1
916,TidalDigital,free,Potential Loyalists,4,1,2,7,145,14,870.55,17.12,0
917,MetaOps,enterprise,Needs Attention,1,1,4,6,240,17,3027.9300000000003,18.25,0
918,PulseStack,professional,Loyal Customers,3,4,3,10,173,33,2314.41,28.53,0
919,OrbitPro,enterprise,Promising,3,4,1,8,162,28,513.52,24.52,0
920,Rush Logic,professional,Promising,4,4,1,9,142,35,556.5699999999999,30.04,0
921,Flux Works,starter,Needs Attention,1,1,4,6,356,18,2987.73,19.86,0
922,HiveOps,free,Needs Attention,1,2,3,6,236,23,2151.61,22.43,0
923,TrekDynamics,professional,Lost,1,1,2,4,214,19,955.92,20.31,0
924,LunaStack,free,Loyal Customers,3,4,3,10,170,38,2035.06,30.34,0
925,DriftDynamics,free,Loyal Customers,3,3,3,9,164,25,1815.5800000000002,22.43,0
926,XenonHub,free,At Risk,1,3,3,7,214,26,2007.74,24.56,0
927,Beam Platform,professional,Potential Loyalists,3,2,3,8,158,23,2131.01,21.51,1
928,KiteTech,professional,Needs Attention,2,2,4,8,187,21,2715.64,20.76,0
929,Tidal Corp,professional,Potential Loyalists,4,2,4,10,143,22,2513.75,21.13,0
930,Rift IO,free,Lost,2,2,2,6,202,21,876.92,22.73,0
931,Ultra Studio,free,Promising,3,3,1,7,159,25,240.85999999999999,24.41,0
932,TrekLabs,free,At Risk,2,3,3,8,184,26,1157.1200000000001,23.2,0
933,HiveGroup,starter,Lost,2,2,1,5,181,23,623.8199999999999,21.51,0
934,Beam Analytics,enterprise,Promising,3,4,2,9,166,38,1075.8,32.79,0
935,SyncDynamics,professional,Champions,4,4,4,12,143,30,4474.13,26.62,0
936,ZealHQ,free,Promising,3,3,2,8,158,25,754.46,24.45,0
937,DriftPlatform,free,Champions,4,4,4,12,145,32,2727.38,28.14,1
938,JadeDynamics,professional,Potential Loyalists,3,1,2,6,171,18,891.06,18.26,0
939,HubGroup,free,Promising,3,4,1,8,177,32,365.84000000000003,27.41,0
940,PeakCloud,starter,Lost,1,1,2,4,248,20,1047.38,19.04,0
941,Data Studio,free,At Risk,2,4,3,9,205,36,2164.4900000000002,29.53,0
942,EdgeStudio,professional,Potential Loyalists,3,1,2,6,160,19,1084.93,18.7,0
943,VertexGroup,professional,Loyal Customers,3,4,4,11,170,30,3700.1400000000003,27.24,0
944,TrekHQ,free,Lost,2,2,1,5,205,24,359.71,23.18,1
945,Jet Corp,professional,Loyal Customers,4,3,3,10,152,27,2034.0900000000001,23.77,0
946,XenonIO,professional,At Risk,2,3,3,8,194,26,1510.59,22.65,0
947,OrbitLabs,professional,Lost,2,1,2,5,190,17,759.6800000000001,19.13,0
948,OrbitPlatform,enterprise,Needs Attention,1,2,3,6,218,24,2201.21,23.49,1
949,ZealWorks,professional,Potential Loyalists,4,2,3,9,151,23,2164.69,22.36,1
950,Ultra Ventures,professional,Cannot Lose Them,1,4,1,6,214,32,0.0,28.18,0
951,DataLabs,professional,Needs Attention,1,2,3,6,218,24,1271.14,23.33,1
952,Link Cloud,enterprise,Potential Loyalists,4,1,1,6,153,19,224.88,20.58,1
953,KiteNet,enterprise,Lost,1,1,2,4,238,17,719.7199999999999,18.33,0
954,Data Ventures,free,Promising,3,4,2,9,158,28,1052.97,25.73,0
955,HubStack,free,At Risk,2,3,3,8,197,25,1938.47,23.86,1
956,YieldSolutions,starter,At Risk,2,3,3,8,197,27,1242.5,22.02,0
957,ArcTech,enterprise,Needs Attention,1,2,3,6,283,23,1414.21,21.78,1
958,GridIO,professional,At Risk,2,4,4,10,184,33,2918.2799999999997,29.51,0
959,BeamHub,professional,Lost,2,2,2,6,207,23,665.85,22.27,1
960,Peak AI,enterprise,Potential Loyalists,3,1,2,6,158,19,663.8,20.11,0
961,Unit Hub,starter,Promising,3,3,1,7,173,26,480.55,23.66,0
962,YieldDynamics,professional,Lost,1,1,2,4,335,19,1060.98,21.2,1
963,Grid Hub,professional,Lost,2,2,2,6,186,24,1118.96,20.75,0
964,Core Works,starter,Promising,3,4,2,9,159,30,1126.22,25.7,0
965,IrisAnalytics,professional,Loyal Customers,4,3,3,10,143,26,1182.24,22.94,0
966,Glow Hub,free,Loyal Customers,4,3,4,11,145,25,4909.75,22.29,0
967,JadeHub,enterprise,Potential Loyalists,3,2,3,8,165,24,2091.42,22.48,0
968,Grid Group,free,At Risk,1,3,3,7,254,25,2033.23,21.76,1
969,PulseCloud,professional,Promising,3,4,2,9,169,34,903.45,30.59,0
970,Ion Dev,starter,At Risk,1,4,3,8,290,35,2061.52,28.21,1
971,FlowNet,starter,At Risk,2,3,3,8,208,27,1684.49,24.62,0
972,Data Digital,free,Promising,4,3,1,8,143,25,580.56,22.46,0
973,Peak Ventures,starter,Promising,4,4,2,10,143,28,674.03,25.24,0
974,ArcLabs,free,Potential Loyalists,4,2,4,10,143,24,5472.87,22.54,0
975,Nexus Systems,starter,Needs Attention,2,1,4,7,182,19,4024.83,18.74,0
976,Edge Ops,starter,At Risk,1,3,4,8,217,25,3589.97,24.07,0
977,YieldOps,enterprise,Lost,2,2,1,5,208,22,304.8,21.59,0
978,Beam HQ,professional,Potential Loyalists,4,1,1,6,144,18,253.29000000000002,19.84,0
979,Drift Studio,starter,Lost,1,1,2,4,269,17,821.88,17.38,1
980,ZealPlatform,professional,Promising,3,4,2,9,159,31,791.09,26.97,1
981,QuarkPlatform,enterprise,Potential Loyalists,3,1,3,7,168,19,1603.17,19.79,1
982,Rush Ventures,enterprise,Potential Loyalists,3,2,3,8,169,22,1412.69,20.3,0
983,OrbitCorp,professional,Promising,3,4,2,9,170,28,1023.88,23.8,0
984,QuarkLabs,professional,Needs Attention,2,2,4,8,204,21,2733.3700000000003,19.7,0
985,CloudIO,starter,Potential Loyalists,4,2,4,10,145,23,2477.3,24.23,0
986,Sage Studio,free,Potential Loyalists,4,1,1,6,155,17,399.30999999999995,19.86,1
987,DataOps,starter,Potential Loyalists,3,2,2,7,175,23,847.5899999999999,19.92,1
988,Arc Systems,professional,Loyal Customers,3,4,3,10,159,33,1288.17,30.53,0
989,MistDynamics,starter,Potential Loyalists,3,1,4,8,161,18,2877.45,18.81,0
990,Data Platform,enterprise,Needs Attention,1,1,3,5,262,15,1426.96,15.07,1
991,PulseDynamics,starter,At Risk,2,3,4,9,205,27,2511.9900000000002,23.77,0
992,Jet Group,free,At Risk,1,4,3,8,214,28,1568.87,25.78,0
993,Bolt Hub,professional,Cannot Lose Them,1,3,2,6,325,25,665.88,24.14,0
994,OnyxPro,professional,Loyal Customers,3,3,4,10,160,25,2383.95,22.4,0
995,Warp Cloud,starter,Loyal Customers,4,3,4,11,145,27,2808.49,25.89,1
996,XenonPro,starter,Loyal Customers,4,3,3,10,144,25,1776.1999999999998,21.91,0
